time_s,battery,motors,esc,shell
1048.5,25.582722297415557,24.478942180374986,24.030798576711618,23.418741639240693
1049.0,25.57947559307513,24.47398298497842,24.026889099334596,23.415610562068366
1049.5,25.5762267116271,24.46902711882575,24.02298114531493,23.412481123033388
1050.0,25.572975658477958,24.464074566815498,24.019074711978988,23.409353318140575
1050.5,25.569722439019642,24.45912531393151,24.015169796638133,23.406227143385365
1051.0,25.566467058629314,24.454179345242494,24.01126639658895,23.403102594754046
1051.5,25.563209522669524,24.44923664590118,24.00736450911336,23.399979668224034
1052.0,25.559949836488215,24.444297201143797,24.003464131478836,23.396858359764167
1052.5,25.556688005418778,24.43936099628945,23.999565260938653,23.393738665335093
1053.0,25.553424034779994,24.43442801673939,23.99566789473198,23.390620580889504
1053.5,25.550157929876207,24.42949824797654,23.991772030084064,23.387504102372304
1054.0,25.54688969599721,24.424571675564778,23.98787766420662,23.384389225721122
1054.5,25.543619338418353,24.4196482851483,23.98398479429767,23.381275946866367
1055.0,25.54034686240061,24.414728062451104,23.980093417542037,23.37816426173157
1055.5,25.537072273190574,24.40981099327638,23.976203531111423,23.375054166233724
1056.0,25.533795576020395,24.404897063505814,23.972315132164454,23.371945656283515
1056.5,25.53051677610796,24.399986259099137,23.968428217847134,23.368838727785487
1057.0,25.52723587865688,24.395078566093446,23.964542785292792,23.365733376638445
1057.5,25.523952888856456,24.39017397060269,23.960658831622368,23.36262959873551
1058.0,25.520667811881765,24.3852724588171,23.956776353944576,23.359527389964626
1058.5,25.517380652893735,24.38037401700251,23.952895349356083,23.35642674620857
1059.0,25.514091417039083,24.37547863149996,23.94901581494173,23.353327663345283
1059.5,25.51080010945043,24.370586288725065,23.945137747774652,23.35023013724816
1060.0,25.507506735246295,24.365696975167396,23.941261144916496,23.347134163786222
1060.5,25.50421129953105,24.36081067739002,23.9373860034176,23.344039738824335
1061.0,25.500913807395136,24.355927382028995,23.93351232031705,23.340946858223447
1061.5,25.497614263914954,24.351047075792735,23.92964009264307,23.337855517840865
1062.0,25.494312674152866,24.346169745461566,23.925769317413028,23.334765713530373
1062.5,25.49100904315742,24.341295377887093,23.921899991633666,23.331677441142517
1063.0,25.48770337596312,24.336423959991805,23.918032112301262,23.328590696524827
1063.5,25.484395677590726,24.33155547876845,23.91416567640192,23.32550547552205
1064.0,25.481085953047,24.326689921279637,23.91030068091152,23.322421773976203
1064.5,25.47777420732507,24.32182727465721,23.906437122796035,23.319339587726915
1065.0,25.474460445404134,24.31696752610185,23.902574999011676,23.31625891261166
1065.5,25.47114467224975,24.312110662882446,23.8987143065051,23.313179744465856
1066.0,25.46782689281366,24.307256672335825,23.894855042213464,23.310102079123055
1066.5,25.464507112034028,24.302405541865994,23.890997203064785,23.307025912415213
1067.0,25.461185334835307,24.29755725894387,23.887140785977806,23.303951240172864
1067.5,25.457861566128315,24.292711811106642,23.88328578786252,23.300878058225237
1068.0,25.45453581081034,24.287869185957447,23.87943220562005,23.29780636240048
1068.5,25.451208073765088,24.283029371164787,23.875580036142935,23.29473614852583
1069.0,25.447878359862784,24.278192354462078,23.871729276315307,23.29166741242784
1069.5,25.444546673960076,24.273358123647256,23.867879923012993,23.288600149932506
1070.0,25.441213020900193,24.268526666582204,23.86403197310375,23.285534356865412
1070.5,25.437877405513007,24.26369797119247,23.86018542344732,23.28247002905198
1071.0,25.434539832614917,24.258872025466587,23.856340270895714,23.27940716231751
1071.5,25.43120030700902,24.25404881745584,23.85249651229327,23.276345752487543
1072.0,25.42785883348506,24.2492283352737,23.848654144476825,23.273285795387835
1072.5,25.424515416819418,24.24441056709543,23.844813164275877,23.270227286844545
1073.0,25.421170061775342,24.23959550115768,23.84097356851288,23.267170222684456
1073.5,25.417822773102785,24.23478312575793,23.837135354003124,23.264114598735148
1074.0,25.41447355553845,24.229973429254187,23.833298517555136,23.261060410825053
1074.5,25.41112241380597,24.225166400064552,23.829463055970677,23.258007654783682
1075.0,25.407769352615787,24.22036202666675,23.825628966044974,23.254956326441743
1075.5,25.404414376665272,24.215560297597733,23.821796244566826,23.251906421631247
1076.0,25.40105749063872,24.21076120145335,23.817964888318727,23.248857936185743
1076.5,25.397698699207353,24.20596472688777,23.8141348940772,23.245810865940314
1077.0,25.394338007029432,24.201170862613253,23.810306258612627,23.242765206731917
1077.5,25.3909754187502,24.196379597399584,23.80647897868971,23.23972095439933
1078.0,25.38761093900206,24.191590920073793,23.80265305106741,23.23667810478338
1078.5,25.384244572404384,24.18680481951975,23.798828472499167,23.233636653727046
1079.0,25.38087632356377,24.182021284677774,23.79500523973303,23.23059659707559
1079.5,25.377506197073842,24.17724030454417,23.791183349511755,23.227557930676767
1080.0,25.37413419751556,24.1724618681709,23.787362798573042,23.224520650380725
1080.5,25.370760329457028,24.167685964665225,23.783543583649646,23.221484752040396
1081.0,25.367384597453622,24.16291258318938,23.779725701469374,23.21845023151144
1081.5,25.364007006047984,24.158141712960003,23.77590914875549,23.215417084652472
1082.0,25.36062755977008,24.15337334324795,23.77209392222659,23.212385307325007
1082.5,25.3572462631372,24.148607463377857,23.768280018596897,23.209354895393858
1083.0,25.353863120654125,24.143844062727794,23.764467434576375,23.206325844726962
1083.5,25.35047813681291,24.139083130728864,23.760656166870717,23.203298151195668
1084.0,25.3470913160931,24.13432465686492,23.756846212181756,23.200271810674735
1084.5,25.343702662961732,24.129568630672168,23.753037567207286,23.19724681904262
1085.0,25.3403121818734,24.124815041738827,23.74923022864141,23.194223172181296
1085.5,25.336919877270134,24.120063879704674,23.745424193174586,23.19120086597667
1086.0,25.333525753581625,24.115315134260925,23.741619457493755,23.188179896318445
1086.5,25.33012981522512,24.110568795149675,23.7378160182825,23.18516025910037
1087.0,25.326732066605473,24.10582485216372,23.73401387222117,23.18214195022017
1087.5,25.323332512115314,24.101083295146054,23.73021301598692,23.179124965579888
1088.0,25.319931156134885,24.096344113989687,23.726413446253957,23.176109301085773
1088.5,25.316528003032147,24.0916072986372,23.72261515969359,23.173094952648512
1089.0,25.31312305716284,24.08687283908057,23.718818152974336,23.170081916183165
1089.5,25.309716322870543,24.08214072536066,23.715022422762104,23.16707018760934
1090.0,25.306307804486664,24.077410947567046,23.711227965720298,23.164059762851423
1090.5,25.302897506330396,24.072683495837566,23.707434778509878,23.1610506378384
1091.0,25.299485432708877,24.06795836035809,23.703642857789532,23.15804280850415
